date_time,home_team,away_team,home_lineup,away_lineup
2018-02-28 18:30:00+00:00,Athletic,Valencia,"['/player/arrizabalaga-139552', '/player/i-martinez-67815', '/player/nunez-186124', '/player/saborit-67760', '/player/o-de-marcos-29973', '/player/benat-40234', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/cordoba-186119', '/player/m-susaeta-29976', '/player/a-aduriz-27116']","['/player/n-neto-87811', '/player/gabriel-paulista-181101', '/player/j-murillo-186842', '/player/gaya-146766', '/player/ruben-vezo-186438', '/player/g-kondogbia-138881', '/player/d-parejo-29364', '/player/f-torres-342274', '/player/f-coquelin-61667', '/player/s-zaza-72082', '/player/l-vietto-123781']"
2018-02-28 20:30:00+00:00,Eibar,Villarreal,"['/player/m-dmitrovic-239190', '/player/arbilla-35660', '/player/i-ramis-23388', '/player/junca-87506', '/player/capa-116019', '/player/g-escalante-169910', '/player/dani-garcia-58188', '/player/f-orellana-32947', '/player/pedro-leon-24020', '/player/charles-33039', '/player/kike-27930']","['/player/s-asenjo-28107', '/player/victor-ruiz-43642', '/player/alvaro-34338', '/player/a-rukavina-56254', '/player/mario-27594', '/player/rodrigo-164286', '/player/javi-fuego-23408', '/player/d-cheryshev-37124', '/player/raba-239465', '/player/e-unal-193400', '/player/r-martinez-187946']"
2018-02-28 20:30:00+00:00,Atlético,Leganés,"['/player/j-oblak-70593', '/player/d-godin-40586', '/player/j-gimenez-150773', '/player/filipe-luis-23573', '/player/juanfran-23454', '/player/saul-76168', '/player/thomas-139111', '/player/koke-33661', '/player/a-correa-174483', '/player/a-griezmann-32465', '/player/d-costa-28178']","['/player/cuellar-23488', '/player/mantovani-36833', '/player/e-munoz-51986', '/player/raul-garcia-59865', '/player/bustinza-116026', '/player/rico-137176', '/player/gerard-gumbau-192553', '/player/javier-eraso-goni', '/player/g-pires-201166', '/player/omar-32877', '/player/guerrero-105327']"
2018-03-01 18:30:00+00:00,Real Betis,R. Sociedad,"['/player/a-adan-33514', '/player/m-bartra-40903', '/player/junior-250738', '/player/a-mandi-98126', '/player/javi-garcia-36878', '/player/fabian-235644', '/player/r-boudebouz-21178', '/player/r-durmisi-227012', '/player/francis-guerrero-276603', '/player/c-tello-58696', '/player/sergio-leon-82139']","['/player/moya-28767', '/player/h-moreno-22363', '/player/llorente-115131', '/player/a-de-la-bella-30476', '/player/odriozola-190177', '/player/a-illarramendi-100715', '/player/d-zurutuza-30480', '/player/i-zubeldia-280863', '/player/m-oyarzabal-281680', '/player/juanmi-43629', '/player/s-canales-36167']"
2018-03-01 20:00:00+00:00,Las Palmas,Barcelona,"['/player/l-chichizola-93251', '/player/galvez-34104', '/player/ximo-navarro-117393', '/player/dani-castellano-27432', '/player/m-aguirregaray-65546', '/player/vicente-gomez-48746', '/player/e-oghenekaro-300617', '/player/tana-37151', '/player/jairo-105244', '/player/a-halilovic-155877', '/player/j-calleri-191015']","['/player/m-ter-stegen-67849', '/player/s-umtiti-127121', '/player/t-vermaelen-1497', '/player/l-digne-94731', '/player/sergi-roberto-81723', '/player/paulinho-133581', '/player/s-busquets-27059', '/player/a-iniesta-22806', '/player/aleix-vidal-39947', '/player/l-suarez-29685', '/player/l-messi-23569']"
2018-03-01 20:30:00+00:00,Alavés,Levante,"['/player/f-pacheco-78512', '/player/r-ely-149491', '/player/laguardia-34097', '/player/r-duarte-145407', '/player/martin-242164', '/player/tomas-pina-48124', '/player/manu-garcia-28993', '/player/a-pedraza-246997', '/player/ibai-gomez-30960', '/player/m-el-haddadi-174484', '/player/j-guidetti-119431']","['/player/oier-43913', '/player/chema-rodriguez-117784', '/player/e-cabaco-213413', '/player/a-luna-52098', '/player/pedro-lopez-27015', '/player/jefferson-lerma-208598', '/player/l-sasa-237921', '/player/j-campana-52104', '/player/morales-36180', '/player/roger-58724', '/player/ivi-144275']"
2018-03-03 12:00:00+00:00,Villarreal,Girona,"['/player/s-asenjo-28107', '/player/alvaro-34338', '/player/d-bonera-806', '/player/jaume-costa-36293', '/player/mario-27594', '/player/rodrigo-164286', '/player/trigueros-35477', '/player/castillejo-118017', '/player/pablo-186377', '/player/c-bacca-67271', '/player/raba-239465']","['/player/y-bono-139107', '/player/bernardo-41322', '/player/juanpe-74765', '/player/ramalho-41261', '/player/granell-73942', '/player/pere-pons-147137', '/player/pablo-182105', '/player/c-planas-72695', '/player/robert-104150', '/player/borja-garcia-23625', '/player/c-stuani-21144']"
2018-03-03 15:15:00+00:00,Sevilla,Athletic,"['/player/sergio-rico-94474', '/player/c-lenglet-200996', '/player/g-mercado-71895', '/player/s-escudero-51968', '/player/m-layun-69139', '/player/e-banega-28179', '/player/s-n-zonzi-147482', '/player/f-vazquez-109637', '/player/j-correa-137379', '/player/p-sarabia-42921', '/player/l-muriel-64736']","['/player/arrizabalaga-139552', '/player/i-martinez-67815', '/player/yeray-185960', '/player/saborit-67760', '/player/i-lekue-185428', '/player/a-iturraspe-29975', '/player/m-san-jose-30357', '/player/vesga-186748', '/player/cordoba-186119', '/player/m-susaeta-29976', '/player/williams-185985']"
2018-03-03 17:30:00+00:00,RC Deportivo,Eibar,"['/player/m-koval-100596', '/player/raul-albentosa-130301', '/player/sidnei-17665', '/player/f-navarro-23482', '/player/eneko-boveda-29963', '/player/s-muntari-408', '/player/c-borges-211919', '/player/e-colak-45253', '/player/adrian-28108', '/player/lucas-100849', '/player/florin-112768']","['/player/m-dmitrovic-239190', '/player/arbilla-35660', '/player/lomban-30669', '/player/jose-angel-60258', '/player/ruben-pena-113623', '/player/p-diop-3175', '/player/dani-garcia-58188', '/player/joan-jordan-147311', '/player/t-inui-115420', '/player/f-orellana-32947', '/player/charles-33039']"
2018-03-03 17:30:00+00:00,Leganés,Málaga,"['/player/cuellar-23488', '/player/dimitrios-siovas', '/player/bustinza-116026', '/player/rico-137176', '/player/j-zaldua-108410', '/player/ruben-perez-33662', '/player/javier-eraso-goni', '/player/g-pires-201166', '/player/n-amrabat-30100', '/player/n-el-zhar-533', '/player/c-beauvue-149616']","['/player/roberto-23824', '/player/i-miquel-94400', '/player/luis-hernandez-33525', '/player/f-ricca-210823', '/player/r-rosales-107779', '/player/m-iturra-73835', '/player/m-lacen-10887', '/player/c-castro-27023', '/player/d-rolan-130518', '/player/a-bueno-29102', '/player/y-en-nesyri-323688']"
2018-03-03 19:45:00+00:00,Real Madrid,Getafe,"['/player/k-navas-67500', '/player/sergio-ramos-23341', '/player/nacho-102322', '/player/t-hernandez-301640', '/player/d-carvajal-74892', '/player/casemiro-92909', '/player/llorente-147267', '/player/isco-44027', '/player/g-bale-72', '/player/c-ronaldo-28185', '/player/k-benzema-3318']","['/player/damian-martinez-206371', '/player/bruno-57814', '/player/d-djene-162193', '/player/v-antunes-60123', '/player/damian-suarez-106246', '/player/m-arambarri-240939', '/player/sergio-mora-29121', '/player/f-fajr-110082', '/player/l-remy-96894', '/player/f-portillo-29935', '/player/angel-30728']"
2018-03-04 11:00:00+00:00,Levante,Espanyol,"['/player/oier-43913', '/player/rober-162552', '/player/e-cabaco-213413', '/player/a-luna-52098', '/player/pedro-lopez-27015', '/player/c-doukoure-70363', '/player/l-sasa-237921', '/player/morales-36180', '/player/ivi-144275', '/player/a-sadiku-146484', '/player/g-pazzini-1273']","['/player/diego-lopez-23458', '/player/o-duarte-68445', '/player/david-lopez-34251', '/player/aaron-171271', '/player/navarro-170505', '/player/victor-sanchez-30356', '/player/sergi-darder-139714', '/player/e-granero-29365', '/player/l-baptistao-75845', '/player/p-piatti-27030', '/player/gerard-moreno-107189']"
2018-03-04 15:15:00+00:00,Barcelona,Atlético,"['/player/m-ter-stegen-67849', '/player/s-umtiti-127121', '/player/g-pique-23560', '/player/jordi-alba-28113', '/player/sergi-roberto-81723', '/player/s-busquets-27059', '/player/a-iniesta-22806', '/player/i-rakitic-2139', '/player/p-coutinho-65113', '/player/l-messi-23569', '/player/l-suarez-29685']","['/player/j-oblak-70593', '/player/d-godin-40586', '/player/j-gimenez-150773', '/player/filipe-luis-23573', '/player/s-vrsaljko-92385', '/player/gabi-7393', '/player/thomas-139111', '/player/koke-33661', '/player/saul-76168', '/player/a-griezmann-32465', '/player/d-costa-28178']"
2018-03-04 17:30:00+00:00,R. Sociedad,Alavés,"['/player/moya-28767', '/player/h-moreno-22363', '/player/llorente-115131', '/player/a-de-la-bella-30476', '/player/odriozola-190177', '/player/a-illarramendi-100715', '/player/s-canales-36167', '/player/i-zubeldia-280863', '/player/m-oyarzabal-281680', '/player/bautista-194491', '/player/a-januzaj-186599']","['/player/f-pacheco-78512', '/player/r-ely-149491', '/player/laguardia-34097', '/player/r-duarte-145407', '/player/martin-242164', '/player/tomas-pina-48124', '/player/dani-torres-217441', '/player/a-pedraza-246997', '/player/ibai-gomez-30960', '/player/ruben-sobrino-78301', '/player/j-guidetti-119431']"
2018-03-04 19:45:00+00:00,Valencia,Real Betis,"['/player/n-neto-87811', '/player/j-murillo-186842', '/player/gabriel-paulista-181101', '/player/gaya-146766', '/player/m-montoya-41104', '/player/g-kondogbia-138881', '/player/d-parejo-29364', '/player/g-guedes-201156', '/player/c-soler-282294', '/player/santi-mina-162563', '/player/rodrigo-37776']","['/player/a-adan-33514', '/player/m-bartra-40903', '/player/j-amat-41064', '/player/a-mandi-98126', '/player/javi-garcia-36878', '/player/camarasa-159874', '/player/a-barragan-28231', '/player/junior-250738', '/player/joaquin-23384', '/player/fabian-235644', '/player/loren-89327']"
2018-03-05 20:00:00+00:00,Celta,Las Palmas,"['/player/ruben-129605', '/player/sergi-gomez-79543', '/player/f-roncaglia-32794', '/player/jonny-125484', '/player/h-mallo-36191', '/player/s-lobotka-174823', '/player/p-hernandez-98590', '/player/n-radoja-192135', '/player/e-mor-308022', '/player/maximilianogomez-gonzalez-283594', '/player/i-aspas-7408']","['/player/l-chichizola-93251', '/player/ximo-navarro-117393', '/player/galvez-34104', '/player/m-aguirregaray-65546', '/player/michel-macedo-29881', '/player/e-oghenekaro-300617', '/player/vicente-gomez-48746', '/player/a-aquilani-982', '/player/a-halilovic-155877', '/player/erik-alexander-285682', '/player/tana-37151']"
2018-03-09 20:00:00+00:00,Girona,RC Deportivo,"['/player/y-bono-139107', '/player/bernardo-41322', '/player/juanpe-74765', '/player/ramalho-41261', '/player/granell-73942', '/player/pere-pons-147137', '/player/pablo-182105', '/player/j-mojica-133754', '/player/robert-104150', '/player/borja-garcia-23625', '/player/c-stuani-21144']","['/player/ruben-29731', '/player/sidnei-17665', '/player/raul-albentosa-130301', '/player/f-navarro-23482', '/player/eneko-boveda-29963', '/player/s-muntari-408', '/player/c-borges-211919', '/player/mosquera-33530', '/player/adrian-28108', '/player/florin-112768', '/player/lucas-100849']"
2018-03-10 12:00:00+00:00,Eibar,Real Madrid,"['/player/m-dmitrovic-239190', '/player/arbilla-35660', '/player/i-ramis-23388', '/player/jose-angel-60258', '/player/capa-116019', '/player/g-escalante-169910', '/player/dani-garcia-58188', '/player/joan-jordan-147311', '/player/t-inui-115420', '/player/pedro-leon-24020', '/player/kike-27930']","['/player/k-navas-67500', '/player/sergio-ramos-23341', '/player/r-varane-103053', '/player/marcelo-23343', '/player/d-carvajal-74892', '/player/casemiro-92909', '/player/t-kroos-2100', '/player/l-modric-26968', '/player/isco-44027', '/player/c-ronaldo-28185', '/player/g-bale-72']"
2018-03-10 15:15:00+00:00,Sevilla,Valencia,"['/player/sergio-rico-94474', '/player/c-lenglet-200996', '/player/g-mercado-71895', '/player/s-escudero-51968', '/player/m-layun-69139', '/player/e-banega-28179', '/player/s-n-zonzi-147482', '/player/f-vazquez-109637', '/player/nolito-52787', '/player/p-sarabia-42921', '/player/l-muriel-64736']","['/player/n-neto-87811', '/player/j-murillo-186842', '/player/e-garay-7228', '/player/gaya-146766', '/player/gabriel-paulista-181101', '/player/g-kondogbia-138881', '/player/d-parejo-29364', '/player/g-guedes-201156', '/player/f-coquelin-61667', '/player/s-zaza-72082', '/player/rodrigo-37776']"
2018-03-10 17:30:00+00:00,Getafe,Levante,"['/player/v-guaita-27206', '/player/d-djene-162193', '/player/bruno-57814', '/player/cabrera-28766', '/player/damian-suarez-106246', '/player/m-arambarri-240939', '/player/f-fajr-110082', '/player/amath-deidhiou-283551', '/player/f-portillo-29935', '/player/jorge-molina-30563', '/player/angel-30728']","['/player/oier-43913', '/player/rober-162552', '/player/e-cabaco-213413', '/player/a-luna-52098', '/player/coke-27398', '/player/j-campana-52104', '/player/jefferson-lerma-208598', '/player/jason-159879', '/player/morales-36180', '/player/ivi-144275', '/player/roger-58724']"
2018-03-10 19:45:00+00:00,Málaga,Barcelona,"['/player/roberto-23824', '/player/i-miquel-94400', '/player/luis-hernandez-33525', '/player/f-ricca-210823', '/player/r-rosales-107779', '/player/m-iturra-73835', '/player/m-lacen-10887', '/player/c-castro-27023', '/player/samuel-67047', '/player/y-en-nesyri-323688', '/player/d-rolan-130518']","['/player/m-ter-stegen-67849', '/player/s-umtiti-127121', '/player/g-pique-23560', '/player/jordi-alba-28113', '/player/sergi-roberto-81723', '/player/s-busquets-27059', '/player/paulinho-133581', '/player/i-rakitic-2139', '/player/p-coutinho-65113', '/player/l-suarez-29685', '/player/o-dembele-241919']"
2018-03-11 11:00:00+00:00,Espanyol,R. Sociedad,"['/player/pau-185802', '/player/o-duarte-68445', '/player/david-lopez-34251', '/player/aaron-171271', '/player/navarro-170505', '/player/c-sanchez-91423', '/player/victor-sanchez-30356', '/player/p-piatti-27030', '/player/e-granero-29365', '/player/gerard-moreno-107189', '/player/l-baptistao-75845']","['/player/moya-28767', '/player/h-moreno-22363', '/player/llorente-115131', '/player/a-de-la-bella-30476', '/player/odriozola-190177', '/player/i-zubeldia-280863', '/player/a-illarramendi-100715', '/player/s-canales-36167', '/player/m-oyarzabal-281680', '/player/willian-jose-48594', '/player/juanmi-43629']"
2018-03-11 15:15:00+00:00,Atlético,Celta,"['/player/j-oblak-70593', '/player/d-godin-40586', '/player/j-gimenez-150773', '/player/lucas-164533', '/player/s-vrsaljko-92385', '/player/gabi-7393', '/player/saul-76168', '/player/vitolo-32019', '/player/koke-33661', '/player/a-griezmann-32465', '/player/d-costa-28178']","['/player/ruben-129605', '/player/sergi-gomez-79543', '/player/f-roncaglia-32794', '/player/jonny-125484', '/player/h-mallo-36191', '/player/s-lobotka-174823', '/player/p-hernandez-98590', '/player/n-radoja-192135', '/player/e-mor-308022', '/player/maximilianogomez-gonzalez-283594', '/player/i-aspas-7408']"
2018-03-11 17:30:00+00:00,Las Palmas,Villarreal,"['/player/l-chichizola-93251', '/player/galvez-34104', '/player/ximo-navarro-117393', '/player/m-aguirregaray-65546', '/player/michel-macedo-29881', '/player/vicente-gomez-48746', '/player/e-oghenekaro-300617', '/player/a-halilovic-155877', '/player/tana-37151', '/player/erik-alexander-285682', '/player/j-calleri-191015']","['/player/s-asenjo-28107', '/player/alvaro-34338', '/player/d-bonera-806', '/player/jaume-costa-36293', '/player/a-rukavina-56254', '/player/trigueros-35477', '/player/rodrigo-164286', '/player/r-soriano-124399', '/player/pablo-186377', '/player/c-bacca-67271', '/player/raba-239465']"
2018-03-11 19:45:00+00:00,Athletic,Leganés,"['/player/arrizabalaga-139552', '/player/i-martinez-67815', '/player/nunez-186124', '/player/saborit-67760', '/player/o-de-marcos-29973', '/player/m-san-jose-30357', '/player/benat-40234', '/player/raul-garcia-23527', '/player/cordoba-186119', '/player/m-susaeta-29976', '/player/williams-185985']","['/player/cuellar-23488', '/player/dimitrios-siovas', '/player/bustinza-116026', '/player/rico-137176', '/player/j-zaldua-108410', '/player/gerard-gumbau-192553', '/player/ruben-perez-33662', '/player/javier-eraso-goni', '/player/n-amrabat-30100', '/player/n-el-zhar-533', '/player/c-beauvue-149616']"
2018-03-12 20:00:00+00:00,Alavés,Real Betis,"['/player/f-pacheco-78512', '/player/r-ely-149491', '/player/laguardia-34097', '/player/r-duarte-145407', '/player/martin-242164', '/player/manu-garcia-28993', '/player/tomas-pina-48124', '/player/a-pedraza-246997', '/player/ibai-gomez-30960', '/player/m-el-haddadi-174484', '/player/ruben-sobrino-78301']","['/player/a-adan-33514', '/player/javi-garcia-36878', '/player/m-bartra-40903', '/player/a-mandi-98126', '/player/fabian-235644', '/player/r-boudebouz-21178', '/player/camarasa-159874', '/player/junior-250738', '/player/francis-guerrero-276603', '/player/loren-89327', '/player/ruben-castro-7564']"
2018-03-16 20:00:00+00:00,Levante,Eibar,"['/player/oier-43913', '/player/rober-162552', '/player/e-cabaco-213413', '/player/a-luna-52098', '/player/coke-27398', '/player/jefferson-lerma-208598', '/player/j-campana-52104', '/player/ivi-144275', '/player/morales-36180', '/player/roger-58724', '/player/g-pazzini-1273']","['/player/m-dmitrovic-239190', '/player/i-ramis-23388', '/player/arbilla-35660', '/player/jose-angel-60258', '/player/capa-116019', '/player/dani-garcia-58188', '/player/g-escalante-169910', '/player/joan-jordan-147311', '/player/ivi-159799', '/player/pedro-leon-24020', '/player/kike-27930']"
2018-03-17 12:00:00+00:00,RC Deportivo,Las Palmas,"['/player/ruben-29731', '/player/sidnei-17665', '/player/raul-albentosa-130301', '/player/f-navarro-23482', '/player/juanfran-28151', '/player/guilherme-162940', '/player/e-colak-45253', '/player/s-muntari-408', '/player/adrian-28108', '/player/florin-112768', '/player/lucas-100849']","['/player/l-chichizola-93251', '/player/ximo-navarro-117393', '/player/david-garcia-67661', '/player/m-aguirregaray-65546', '/player/michel-macedo-29881', '/player/vicente-gomez-48746', '/player/javi-castellano-34596', '/player/a-aquilani-982', '/player/momo-23866', '/player/a-halilovic-155877', '/player/j-calleri-191015']"
2018-03-17 15:15:00+00:00,Valencia,Alavés,"['/player/n-neto-87811', '/player/gabriel-paulista-181101', '/player/e-garay-7228', '/player/gaya-146766', '/player/m-montoya-41104', '/player/g-kondogbia-138881', '/player/d-parejo-29364', '/player/g-guedes-201156', '/player/c-soler-282294', '/player/s-zaza-72082', '/player/rodrigo-37776']","['/player/f-pacheco-78512', '/player/r-ely-149491', '/player/laguardia-34097', '/player/r-duarte-145407', '/player/martin-242164', '/player/manu-garcia-28993', '/player/tomas-pina-48124', '/player/a-pedraza-246997', '/player/h-perez-37645', '/player/ruben-sobrino-78301', '/player/m-el-haddadi-174484']"
2018-03-17 17:30:00+00:00,R. Sociedad,Getafe,"['/player/moya-28767', '/player/h-moreno-22363', '/player/raul-navas-61341', '/player/a-de-la-bella-30476', '/player/odriozola-190177', '/player/i-zubeldia-280863', '/player/d-zurutuza-30480', '/player/a-illarramendi-100715', '/player/m-oyarzabal-281680', '/player/willian-jose-48594', '/player/s-canales-36167']","['/player/v-guaita-27206', '/player/cabrera-28766', '/player/d-djene-162193', '/player/v-antunes-60123', '/player/damian-suarez-106246', '/player/f-fajr-110082', '/player/m-arambarri-240939', '/player/amath-deidhiou-283551', '/player/f-portillo-29935', '/player/jorge-molina-30563', '/player/angel-30728']"
2018-03-17 19:45:00+00:00,Real Betis,Espanyol,"['/player/a-adan-33514', '/player/m-bartra-40903', '/player/a-mandi-98126', '/player/j-amat-41064', '/player/francis-guerrero-276603', '/player/junior-250738', '/player/javi-garcia-36878', '/player/a-guardado-23581', '/player/fabian-235644', '/player/r-boudebouz-21178', '/player/loren-89327']","['/player/pau-185802', '/player/o-duarte-68445', '/player/david-lopez-34251', '/player/aaron-171271', '/player/navarro-170505', '/player/c-sanchez-91423', '/player/victor-sanchez-30356', '/player/p-piatti-27030', '/player/e-granero-29365', '/player/l-baptistao-75845', '/player/gerard-moreno-107189']"
2018-03-18 11:00:00+00:00,Leganés,Sevilla,"['/player/cuellar-23488', '/player/dimitrios-siovas', '/player/bustinza-116026', '/player/rico-137176', '/player/j-zaldua-108410', '/player/g-pires-201166', '/player/ruben-perez-33662', '/player/javier-eraso-goni', '/player/omar-32877', '/player/n-el-zhar-533', '/player/n-amrabat-30100']","['/player/sergio-rico-94474', '/player/c-lenglet-200996', '/player/s-kjar-27069', '/player/s-escudero-51968', '/player/m-layun-69139', '/player/e-banega-28179', '/player/s-n-zonzi-147482', '/player/f-vazquez-109637', '/player/nolito-52787', '/player/p-sarabia-42921', '/player/w-ben-yedder-72169']"
2018-03-18 15:15:00+00:00,Barcelona,Athletic,"['/player/m-ter-stegen-67849', '/player/s-umtiti-127121', '/player/g-pique-23560', '/player/jordi-alba-28113', '/player/sergi-roberto-81723', '/player/i-rakitic-2139', '/player/paulinho-133581', '/player/p-coutinho-65113', '/player/o-dembele-241919', '/player/p-alcacer-39979', '/player/l-messi-23569']","['/player/arrizabalaga-139552', '/player/i-martinez-67815', '/player/nunez-186124', '/player/saborit-67760', '/player/i-lekue-185428', '/player/benat-40234', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/m-susaeta-29976', '/player/o-de-marcos-29973', '/player/sabin-124628']"
2018-03-18 17:30:00+00:00,Villarreal,Atlético,"['/player/s-asenjo-28107', '/player/alvaro-34338', '/player/d-bonera-806', '/player/jaume-costa-36293', '/player/mario-27594', '/player/rodrigo-164286', '/player/r-soriano-124399', '/player/trigueros-35477', '/player/pablo-186377', '/player/c-bacca-67271', '/player/raba-239465']","['/player/j-oblak-70593', '/player/d-godin-40586', '/player/j-gimenez-150773', '/player/lucas-164533', '/player/s-vrsaljko-92385', '/player/saul-76168', '/player/thomas-139111', '/player/koke-33661', '/player/a-correa-174483', '/player/a-griezmann-32465', '/player/d-costa-28178']"
2018-03-18 17:30:00+00:00,Celta,Málaga,"['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/f-roncaglia-32794', '/player/jonny-125484', '/player/h-mallo-36191', '/player/p-hernandez-98590', '/player/s-lobotka-174823', '/player/p-sisto-230429', '/player/brais-mendez-portela-205429', '/player/maximilianogomez-gonzalez-283594', '/player/i-aspas-7408']","['/player/roberto-23824', '/player/i-miquel-94400', '/player/luis-hernandez-33525', '/player/m-torres-27011', '/player/r-rosales-107779', '/player/m-iturra-73835', '/player/m-lacen-10887', '/player/c-castro-27023', '/player/s-isaac-207108', '/player/d-rolan-130518', '/player/y-en-nesyri-323688']"
2018-03-18 19:45:00+00:00,Real Madrid,Girona,"['/player/k-navas-67500', '/player/nacho-102322', '/player/r-varane-103053', '/player/marcelo-23343', '/player/d-carvajal-74892', '/player/t-kroos-2100', '/player/m-kova-ic-119636', '/player/marco-asensio-190403', '/player/lucas-94324', '/player/c-ronaldo-28185', '/player/k-benzema-3318']","['/player/y-bono-139107', '/player/bernardo-41322', '/player/juanpe-74765', '/player/ramalho-41261', '/player/granell-73942', '/player/pere-pons-147137', '/player/pablo-182105', '/player/j-mojica-133754', '/player/robert-104150', '/player/borja-garcia-23625', '/player/c-stuani-21144']"
2018-03-31 11:00:00+00:00,Girona,Levante,"['/player/y-bono-139107', '/player/bernardo-41322', '/player/juanpe-74765', '/player/ramalho-41261', '/player/granell-73942', '/player/pere-pons-147137', '/player/pablo-182105', '/player/aday-benitez-34695', '/player/robert-104150', '/player/borja-garcia-23625', '/player/c-stuani-21144']","['/player/oier-43913', '/player/rober-162552', '/player/e-cabaco-213413', '/player/coke-27398', '/player/pedro-lopez-27015', '/player/j-campana-52104', '/player/jefferson-lerma-208598', '/player/morales-36180', '/player/jason-159879', '/player/e-boateng-224751', '/player/roger-58724']"
2018-03-31 14:15:00+00:00,Athletic,Celta,"['/player/arrizabalaga-139552', '/player/i-martinez-67815', '/player/nunez-186124', '/player/m-balenziaga-29964', '/player/o-de-marcos-29973', '/player/a-iturraspe-29975', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/cordoba-186119', '/player/m-susaeta-29976', '/player/williams-185985']","['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/g-cabral-16935', '/player/jonny-125484', '/player/h-mallo-36191', '/player/s-lobotka-174823', '/player/n-radoja-192135', '/player/d-wass-15030', '/player/l-boye-230939', '/player/maximilianogomez-gonzalez-283594', '/player/i-aspas-7408']"
2018-03-31 16:30:00+00:00,Las Palmas,Real Madrid,"['/player/l-chichizola-93251', '/player/galvez-34104', '/player/ximo-navarro-117393', '/player/m-aguirregaray-65546', '/player/michel-macedo-29881', '/player/a-aquilani-982', '/player/javi-castellano-34596', '/player/vicente-gomez-48746', '/player/momo-23866', '/player/a-halilovic-155877', '/player/j-calleri-191015']","['/player/k-navas-67500', '/player/vallejo-lazaro-jesus-171872', '/player/r-varane-103053', '/player/t-hernandez-301640', '/player/nacho-102322', '/player/casemiro-92909', '/player/l-modric-26968', '/player/marco-asensio-190403', '/player/g-bale-72', '/player/lucas-94324', '/player/k-benzema-3318']"
2018-03-31 18:45:00+00:00,Sevilla,Barcelona,"['/player/sergio-rico-94474', '/player/c-lenglet-200996', '/player/s-kjar-27069', '/player/s-escudero-51968', '/player/g-mercado-71895', '/player/e-banega-28179', '/player/s-n-zonzi-147482', '/player/f-vazquez-109637', '/player/j-correa-137379', '/player/j-navas-27050', '/player/l-muriel-64736']","['/player/m-ter-stegen-67849', '/player/s-umtiti-127121', '/player/g-pique-23560', '/player/jordi-alba-28113', '/player/sergi-roberto-81723', '/player/i-rakitic-2139', '/player/a-iniesta-22806', '/player/paulinho-133581', '/player/p-coutinho-65113', '/player/l-suarez-29685', '/player/o-dembele-241919']"
2018-04-01 10:00:00+00:00,Espanyol,Alavés,"['/player/pau-185802', '/player/o-duarte-68445', '/player/david-lopez-34251', '/player/aaron-171271', '/player/victor-sanchez-30356', '/player/c-sanchez-91423', '/player/sergi-darder-139714', '/player/e-granero-29365', '/player/j-jurado-28176', '/player/gerard-moreno-107189', '/player/sergio-garcia-27009']","['/player/f-pacheco-78512', '/player/r-ely-149491', '/player/laguardia-34097', '/player/r-duarte-145407', '/player/martin-242164', '/player/dani-torres-217441', '/player/tomas-pina-48124', '/player/burgui-139075', '/player/ruben-sobrino-78301', '/player/m-el-haddadi-174484', '/player/j-guidetti-119431']"
2018-04-01 14:15:00+00:00,Leganés,Valencia,"['/player/cuellar-23488', '/player/bustinza-116026', '/player/e-munoz-51986', '/player/dimitrios-siovas', '/player/j-zaldua-108410', '/player/rico-137176', '/player/g-pires-201166', '/player/ruben-perez-33662', '/player/omar-32877', '/player/javier-eraso-goni', '/player/n-amrabat-30100']","['/player/jaume-112764', '/player/e-garay-7228', '/player/gabriel-paulista-181101', '/player/gaya-146766', '/player/ruben-vezo-186438', '/player/g-kondogbia-138881', '/player/d-parejo-29364', '/player/g-guedes-201156', '/player/c-soler-282294', '/player/s-zaza-72082', '/player/rodrigo-37776']"
2018-04-01 16:30:00+00:00,Eibar,R. Sociedad,"['/player/m-dmitrovic-239190', '/player/arbilla-35660', '/player/i-ramis-23388', '/player/jose-angel-60258', '/player/ruben-pena-113623', '/player/p-diop-3175', '/player/joan-jordan-147311', '/player/t-inui-115420', '/player/pedro-leon-24020', '/player/charles-33039', '/player/kike-27930']","['/player/moya-28767', '/player/raul-navas-61341', '/player/llorente-115131', '/player/a-de-la-bella-30476', '/player/elustondo-142657', '/player/d-zurutuza-30480', '/player/a-illarramendi-100715', '/player/m-oyarzabal-281680', '/player/juanmi-43629', '/player/odriozola-190177', '/player/willian-jose-48594']"
2018-04-01 16:30:00+00:00,Málaga,Villarreal,"['/player/roberto-23824', '/player/i-miquel-94400', '/player/luis-hernandez-33525', '/player/m-torres-27011', '/player/r-rosales-107779', '/player/m-iturra-73835', '/player/m-lacen-10887', '/player/c-castro-27023', '/player/s-isaac-207108', '/player/d-rolan-130518', '/player/y-en-nesyri-323688']","['/player/s-asenjo-28107', '/player/d-bonera-806', '/player/alvaro-34338', '/player/jaume-costa-36293', '/player/mario-27594', '/player/rodrigo-164286', '/player/r-soriano-124399', '/player/castillejo-118017', '/player/pablo-186377', '/player/c-bacca-67271', '/player/n-sansone-61365']"
