"name","market_value","team"
"Moctar El Hacen","200 mil €","Real Valladolid"
"Rubén Alcaraz","8,00 mill. €","Real Valladolid"
"Fede San Emeterio","3,20 mill. €","Real Valladolid"
"Míchel Herrero","1,60 mill. €","Real Valladolid"
"Álvaro Aguado","475 mil €","Real Valladolid"
"Kike Pérez","250 mil €","Real Valladolid"
"Hatem Ben Arfa","4,00 mill. €","Real Valladolid"
"Óscar Plano","3,20 mill. €","Real Valladolid"
"Toni Villa","3,20 mill. €","Real Valladolid"
"Waldo Rubio","800 mil €","Real Valladolid"
"Jorge de Frutos","2,00 mill. €","Real Valladolid"
"Anuar","1,20 mill. €","Real Valladolid"
"Pablo Hervías","650 mil €","Real Valladolid"
"Sergi Guardiola","4,80 mill. €","Real Valladolid"
"Enes Ünal","4,00 mill. €","Real Valladolid"
"Sandro Ramírez","3,20 mill. €","Real Valladolid"
"Stiven Plaza","900 mil €","Real Valladolid"
"Miguel de la Fuente","350 mil €","Real Valladolid"
"Sergio Herrera","1,20 mill. €","Osasuna"
"Rubén Martínez","550 mil €","Osasuna"
"Juan Pérez","400 mil €","Osasuna"
"Iñaki Álvarez","200 mil €","Osasuna"
"Aridane Hernández","3,20 mill. €","Osasuna"
"David García","2,40 mill. €","Osasuna"
"Facundo Roncaglia","1,40 mill. €","Osasuna"
"Raúl Navas","1,20 mill. €","Osasuna"
"Unai García","800 mil €","Osasuna"
"Pervis Estupiñán","6,70 mill. €","Osasuna"
"Toni Lato","1,60 mill. €","Osasuna"
"Endika Irigoyen","200 mil €","Osasuna"
"Nacho Vidal","2,40 mill. €","Osasuna"
"Lillo Castellano","550 mil €","Osasuna"
"Gorka Zabarte","150 mil €","Osasuna"
"Oier Sanjurjo","950 mil €","Osasuna"
"Luis Perea","400 mil €","Osasuna"
"Jon Moncayola","2,70 mill. €","Osasuna"
"Darko Brasanac","1,60 mill. €","Osasuna"
"Fran Mérida","1,20 mill. €","Osasuna"
"Iñigo Pérez","475 mil €","Osasuna"
"Antonio Otegui","350 mil €","Osasuna"
"Roberto Torres","4,00 mill. €","Osasuna"
"Javi Martínez","200 mil €","Osasuna"
"Aimar Oroz","100 mil €","Osasuna"
"José Manuel Arnáiz","2,00 mill. €","Osasuna"
"Brandon Thomas","1,20 mill. €","Osasuna"
"José Hualde","300 mil €","Osasuna"
"Rubén García","6,00 mill. €","Osasuna"
"Rober Ibáñez","800 mil €","Osasuna"
"Kike Barja","800 mil €","Osasuna"
"Juan Villar","650 mil €","Osasuna"
"Chimy Ávila","12,00 mill. €","Osasuna"
"Adrián López","1,40 mill. €","Osasuna"
"Marc Cardona","1,20 mill. €","Osasuna"
"Enric Gallego","1,20 mill. €","Osasuna"
"Iván Barbero","300 mil €","Osasuna"
"Rui Silva","4,00 mill. €","Granada"
"Aarón Escandell","300 mil €","Granada"
"João Costa","300 mil €","Granada"
"Unai Etxebarria","150 mil €","Granada"
"Jesús Vallejo","6,00 mill. €","Granada"
"Domingos Duarte","4,00 mill. €","Granada"
"José Antonio Martínez","1,20 mill. €","Granada"
"Germán Sánchez","650 mil €","Granada"
"Neyder Lozano","475 mil €","Granada"
"Antonio Montoro","200 mil €","Granada"
"Pepe Sánchez","100 mil €","Granada"
"Carlos Neva","800 mil €","Granada"
"Álex Martínez","725 mil €","Granada"
"Dimitri Foulquier","2,00 mill. €","Granada"
"Víctor Díaz","1,20 mill. €","Granada"
"Quini","550 mil €","Granada"
"Maxime Gonalons","2,80 mill. €","Granada"
"Yan Eteki","800 mil €","Granada"
"Yangel Herrera","9,00 mill. €","Granada"
"Ángel Montoro","1,20 mill. €","Granada"
"Ramon Azeez","800 mil €","Granada"
"Isma Ruiz","200 mil €","Granada"
"İsmail Köybaşı","325 mil €","Granada"
"Fede Vico","1,20 mill. €","Granada"
"Antonio Aranda","100 mil €","Granada"
"Darwin Machís","3,20 mill. €","Granada"
"Álvaro Vadillo","2,40 mill. €","Granada"
"Mario Rodríguez","200 mil €","Granada"
"Gil Dias","3,20 mill. €","Granada"
"Antonio Puertas","2,40 mill. €","Granada"
"Carlos Fernández","3,20 mill. €","Granada"
"Antoñín","1,30 mill. €","Granada"
"Roberto Soldado","800 mil €","Granada"
"Adrián Ramos","800 mil €","Granada"
"Fabri","1,20 mill. €","Mallorca"
"Manolo Reina","300 mil €","Mallorca"
"Miquel Parera","300 mil €","Mallorca"
"Jesús Ruiz","50 mil €","Mallorca"
"Pere García","-","Mallorca"
"Martin Valjent","2,40 mill. €","Mallorca"
"Antonio Raíllo","2,00 mill. €","Mallorca"
"Aleksandar Sedlar","650 mil €","Mallorca"
"Xisco Campos","100 mil €","Mallorca"
"Fran González","-","Mallorca"
"Leonardo Koutris","3,50 mill. €","Mallorca"
"Abdul Rahman Baba","2,40 mill. €","Mallorca"
"Lumor Agbenyenu","1,20 mill. €","Mallorca"
"Rafa Obrador","-","Mallorca"
"Joan Sastre","1,60 mill. €","Mallorca"
"Fran Gámez","650 mil €","Mallorca"
"Sung-yueng Ki","2,40 mill. €","Mallorca"
"Aleix Febas","2,80 mill. €","Mallorca"
"Iddrisu Baba","2,00 mill. €","Mallorca"
"Marc Pedraza","300 mil €","Mallorca"
"Salva Sevilla","200 mil €","Mallorca"
"Dani Rodríguez","1,20 mill. €","Mallorca"
"Josep Señé","300 mil €","Mallorca"
"Lago Júnior","3,20 mill. €","Mallorca"
"Aleksandar Trajkovski","1,20 mill. €","Mallorca"
"Takefusa Kubo","13,50 mill. €","Mallorca"
"Álex Pozo","4,50 mill. €","Mallorca"
"Yannis Salibur","1,20 mill. €","Mallorca"
"Aridai Cabrera","325 mil €","Mallorca"
"Luka Romero","-","Mallorca"
"Cucho Hernández","6,70 mill. €","Mallorca"
"Ante Budimir","6,00 mill. €","Mallorca"
"Pablo Chavarría","1,20 mill. €","Mallorca"
"Abdón Prats","650 mil €","Mallorca"
"Álex Alegría","650 mil €","Mallorca"
