"name","market_value","team"
"Koke Vegas","100 mil €","Levante"
"Róber Pier","2,00 mill. €","Levante"
"Chema Rodríguez","2,00 mill. €","Levante"
"Sergio Postigo","2,00 mill. €","Levante"
"Erick Cabaco","1,50 mill. €","Levante"
"Antonio Luna","2,00 mill. €","Levante"
"Toño García","1,50 mill. €","Levante"
"Aly Abeid","100 mil €","Levante"
"Coke","2,00 mill. €","Levante"
"Iván López","600 mil €","Levante"
"Shaq Moore","500 mil €","Levante"
"Pedro López","300 mil €","Levante"
"Jefferson Lerma","2,00 mill. €","Levante"
"Cheick Doukouré","1,50 mill. €","Levante"
"Moctar El Hacen","150 mil €","Levante"
"José Campaña","5,00 mill. €","Levante"
"Saša Lukić","1,50 mill. €","Levante"
"Verza","600 mil €","Levante"
"Youssouf Yalike","-","Levante"
"Enis Bardhi","6,00 mill. €","Levante"
"Ivi López","2,00 mill. €","Levante"
"Rubén Rochina","1,50 mill. €","Levante"
"Jason Remeseiro","1,20 mill. €","Levante"
"Samu García","1,00 mill. €","Levante"
"Fahad Al-Muwallad","1,00 mill. €","Levante"
"Enes Ünal","8,00 mill. €","Levante"
"José Luis Morales","5,00 mill. €","Levante"
"Roger Martí","2,00 mill. €","Levante"
"Emmanuel Boateng","2,00 mill. €","Levante"
"Armando Sadiku","800 mil €","Levante"
"Giampaolo Pazzini","800 mil €","Levante"
"Álex Alegría","800 mil €","Levante"
"Nano Mesa","600 mil €","Levante"
"Yassine Bounou","3,00 mill. €","Girona"
"Gorka Iraizoz","200 mil €","Girona"
"Marcel Lizak","-","Girona"
"Bernardo Espinosa","7,00 mill. €","Girona"
"Juanpe","5,00 mill. €","Girona"
"Jonás Ramalho","4,00 mill. €","Girona"
"Marc Muniesa","2,50 mill. €","Girona"
"Pedro Alcalá","800 mil €","Girona"
"Bambo Diaby","300 mil €","Girona"
"Johan Mojica","4,00 mill. €","Girona"
"Aday Benítez","2,00 mill. €","Girona"
"Carles Planas","800 mil €","Girona"
"Pablo Maffeo","10,00 mill. €","Girona"
"Maximiliano Villa","250 mil €","Girona"
"Pedro Porro","-","Girona"
"Álex Granell","5,00 mill. €","Girona"
"Pere Pons","5,00 mill. €","Girona"
"David Timor","2,00 mill. €","Girona"
"Douglas Luiz","1,50 mill. €","Girona"
"Aleix García","1,00 mill. €","Girona"
"Borja García","3,50 mill. €","Girona"
"Farid Boulaya","400 mil €","Girona"
"Eloi Amagat","200 mil €","Girona"
"Marlos Moreno","500 mil €","Girona"
"Portu","10,00 mill. €","Girona"
"Cristhian Stuani","7,50 mill. €","Girona"
"Olarenwaju Kayode","3,00 mill. €","Girona"
"Choco Lozano","1,50 mill. €","Girona"
"Michael Olunga","500 mil €","Girona"
"Kévin Soni","300 mil €","Girona"
"Vicente Guaita","5,00 mill. €","Getafe"
"Emiliano Martínez","1,00 mill. €","Getafe"
"Filip Manojlovic","800 mil €","Getafe"
"Dakonam Djené","15,00 mill. €","Getafe"
"Juan Cala","1,70 mill. €","Getafe"
"Bruno González","1,00 mill. €","Getafe"
"Leandro Cabrera","600 mil €","Getafe"
"Nicolas Gorosito","600 mil €","Getafe"
"Alberto Redondo","-","Getafe"
"Miguel Rubio","-","Getafe"
"David Alba","-","Getafe"
"Antunes","3,50 mill. €","Getafe"
"Mathías Olivera","800 mil €","Getafe"
"Damián Suárez","2,50 mill. €","Getafe"
"Francisco Molinero","600 mil €","Getafe"
"Markel Bergara","1,50 mill. €","Getafe"
"Mehdi Lacen","800 mil €","Getafe"
"Dani Pacheco","800 mil €","Getafe"
"Mathieu Flamini","600 mil €","Getafe"
"Mauro Arambarri","3,00 mill. €","Getafe"
"Fayçal Fajr","2,50 mill. €","Getafe"
"Gaku Shibasaki","1,80 mill. €","Getafe"
"Sergio Mora","100 mil €","Getafe"
"Gustavo Quezada","-","Getafe"
"Diego Barri","-","Getafe"
"Francisco Portillo","2,00 mill. €","Getafe"
"Merveil Ndockyt","1,00 mill. €","Getafe"
"Jefferson Montero","1,50 mill. €","Getafe"
"Amath Ndiaye","5,00 mill. €","Getafe"
"Álvaro Jiménez","900 mil €","Getafe"
"Carlos Calderón","-","Getafe"
"Loïc Rémy","6,00 mill. €","Getafe"
"Ángel Rodríguez","4,00 mill. €","Getafe"
"Chuli","500 mil €","Getafe"
"Jorge Molina","500 mil €","Getafe"
"Hugo Duro","-","Getafe"
