"name","market_value","team"
"Rui Silva","12,00 mill. €","Granada"
"Aarón Escandell","1,00 mill. €","Granada"
"João Costa","250 mil €","Granada"
"Arnau Fàbrega","100 mil €","Granada"
"Ángel Jiménez","100 mil €","Granada"
"Rafa Romero","-","Granada"
"Domingos Duarte","12,00 mill. €","Granada"
"Jesús Vallejo","5,00 mill. €","Granada"
"Nehuén Pérez","4,00 mill. €","Granada"
"Germán Sánchez","800 mil €","Granada"
"Neyder Lozano","400 mil €","Granada"
"Pepe Sánchez","400 mil €","Granada"
"Raúl Torrente","100 mil €","Granada"
"Sergio Barcia","100 mil €","Granada"
"Carlos Neva","4,00 mill. €","Granada"
"Adrián Marín","1,20 mill. €","Granada"
"Dimitri Foulquier","3,50 mill. €","Granada"
"Víctor Díaz","1,00 mill. €","Granada"
"Quini","400 mil €","Granada"
"Kingsley Fobi","150 mil €","Granada"
"Maxime Gonalons","2,50 mill. €","Granada"
"Yan Eteki","2,00 mill. €","Granada"
"Eris Abedini","300 mil €","Granada"
"Juan Brunet","50 mil €","Granada"
"Yangel Herrera","18,00 mill. €","Granada"
"Luis Milla","4,00 mill. €","Granada"
"Domingos Quina","3,00 mill. €","Granada"
"Ángel Montoro","1,20 mill. €","Granada"
"Ramon Azeez","800 mil €","Granada"
"Isma Ruiz","300 mil €","Granada"
"Álvaro Bravo","200 mil €","Granada"
"Carlos León","-","Granada"
"Fede Vico","1,20 mill. €","Granada"
"Antonio Aranda","200 mil €","Granada"
"Darwin Machís","10,00 mill. €","Granada"
"Kenedy","10,00 mill. €","Granada"
"Dani Plomer","100 mil €","Granada"
"Antonio Puertas","5,00 mill. €","Granada"
"Alberto Soro","3,00 mill. €","Granada"
"Echu Rodríguez","100 mil €","Granada"
"Luis Suárez","10,00 mill. €","Granada"
"Antoñín","1,50 mill. €","Granada"
"Jorge Molina","1,50 mill. €","Granada"
"Roberto Soldado","1,20 mill. €","Granada"
"Álvaro Fernández","4,00 mill. €","Huesca"
"Andrés Fernández","600 mil €","Huesca"
"Antonio Valera","300 mil €","Huesca"
"Javi Gasca","-","Huesca"
"Denis Vavro","4,00 mill. €","Huesca"
"Dimitrios Siovas","2,50 mill. €","Huesca"
"Jorge Pulido","2,00 mill. €","Huesca"
"Pablo Insua","1,20 mill. €","Huesca"
"Gastón Silva","1,20 mill. €","Huesca"
"Manu Galán","-","Huesca"
"Jorge Cofrades","-","Huesca"
"Javi Galán","6,00 mill. €","Huesca"
"Sergio Gómez","2,50 mill. €","Huesca"
"Luisinho","200 mil €","Huesca"
"Pablo Maffeo","3,50 mill. €","Huesca"
"Pedro López","100 mil €","Huesca"
"Idrissa Doumbia","3,50 mill. €","Huesca"
"Jaime Seoane","3,00 mill. €","Huesca"
"Kelechi Nwakali","1,00 mill. €","Huesca"
"Eugeni","800 mil €","Huesca"
"Pedro Mosquera","700 mil €","Huesca"
"Mikel Rico","300 mil €","Huesca"
"Borja García","1,50 mill. €","Huesca"
"Juan Carlos Real","1,00 mill. €","Huesca"
"Javi Ontiveros","5,00 mill. €","Huesca"
"David Ferreiro","1,00 mill. €","Huesca"
"Joaquín Muñoz","600 mil €","Huesca"
"Juan Peñaloza","100 mil €","Huesca"
"Gustavo Abizanda","-","Huesca"
"Rafa Mir","12,00 mill. €","Huesca"
"Sandro Ramírez","3,50 mill. €","Huesca"
"Shinji Okazaki","1,00 mill. €","Huesca"
"Dani Escriche","1,00 mill. €","Huesca"
"Kevin Carlos","-","Huesca"
"Conan Ledesma","5,00 mill. €","Cádiz"
"David Gil","800 mil €","Cádiz"
"Juan Flere","100 mil €","Cádiz"
"Juanjo Garrancho","100 mil €","Cádiz"
"Alberto Cifuentes","-","Cádiz"
"Fali","3,00 mill. €","Cádiz"
"Marcos Mauro","1,50 mill. €","Cádiz"
"Juan Cala","1,20 mill. €","Cádiz"
"Pedro Alcalá","600 mil €","Cádiz"
"Álex Martín","600 mil €","Cádiz"
"Sergio González","500 mil €","Cádiz"
"Jean-Pierre Rhyner","300 mil €","Cádiz"
"Saturday Erimuya","300 mil €","Cádiz"
"Momo Mbaye","50 mil €","Cádiz"
"Alfonso Espino","2,50 mill. €","Cádiz"
"Jairo Izquierdo","800 mil €","Cádiz"
"Marc Baró","200 mil €","Cádiz"
"Iza Carcelén","1,50 mill. €","Cádiz"
"Iván Alejo","1,20 mill. €","Cádiz"
"Carlos Akapo","800 mil €","Cádiz"
"Jens Jönsson","4,00 mill. €","Cádiz"
"Jon Ander Garrido","600 mil €","Cádiz"
"José Mari","500 mil €","Cádiz"
"Álex Fernández","6,00 mill. €","Cádiz"
"Yann Bodiger","800 mil €","Cádiz"
"Augusto Fernández","300 mil €","Cádiz"
"Álvaro Bastida","-","Cádiz"
"Jorge Pombo","1,00 mill. €","Cádiz"
"Alberto Perea","1,20 mill. €","Cádiz"
"Salvi Sánchez","2,00 mill. €","Cádiz"
"Filip Malbasic","1,20 mill. €","Cádiz"
"Bobby Adekanye","600 mil €","Cádiz"
"Mamady Diarra","100 mil €","Cádiz"
"Kike Carrasco","50 mil €","Cádiz"
"Choco Lozano","2,20 mill. €","Cádiz"
"Álvaro Giménez","1,50 mill. €","Cádiz"
"Rubén Sobrino","1,50 mill. €","Cádiz"
"Ivan Saponjic","1,20 mill. €","Cádiz"
"Álvaro Negredo","1,20 mill. €","Cádiz"
"Nano Mesa","500 mil €","Cádiz"
"Manu Nieto","150 mil €","Cádiz"
"Paulo Gazzaniga","3,00 mill. €","Elche"
"Edgar Badia","2,00 mill. €","Elche"
"Diego Rodríguez","300 mil €","Elche"
"Lluis Andreu","-","Elche"
"Luis Castillo","-","Elche"
"Dani Calvo","1,50 mill. €","Elche"
"Diego González","1,00 mill. €","Elche"
"Josema","1,00 mill. €","Elche"
"Gonzalo Verdú","800 mil €","Elche"
"Nacho Pastor","150 mil €","Elche"
"John Donald","-","Elche"
"Gerard Barri","-","Elche"
"Juan Sánchez Miño","2,50 mill. €","Elche"
"Johan Mojica","2,00 mill. €","Elche"
"Youssouf Koné","1,60 mill. €","Elche"
"José Salinas","-","Elche"
"Diego Bri","-","Elche"
"Helibelton Palacios","1,00 mill. €","Elche"
"Antonio Barragán","800 mil €","Elche"
"Iván Marcone","3,00 mill. €","Elche"
"Nuke Mfulu","800 mil €","Elche"
"Luismi Sánchez","500 mil €","Elche"
"Raúl Guti","5,00 mill. €","Elche"
"Miguel Cifuentes","600 mil €","Elche"
"Ramón Folch","300 mil €","Elche"
"César Moreno","-","Elche"
"Jony Álamo","-","Elche"
"Pablo Piatti","1,20 mill. €","Elche"
"Víctor Rodríguez","800 mil €","Elche"
"Fidel","2,00 mill. €","Elche"
"Pere Milla","1,80 mill. €","Elche"
"Tete Morente","1,50 mill. €","Elche"
"Jeison Lucumí","950 mil €","Elche"
"Emiliano Rigoni","2,50 mill. €","Elche"
"Josan","1,00 mill. €","Elche"
"Lucas Boyé","3,50 mill. €","Elche"
"Guido Carrillo","2,00 mill. €","Elche"
"Claudio Medina","350 mil €","Elche"
"Nino","100 mil €","Elche"
"Mourad El Ghezouani","100 mil €","Elche"
"Cheikh Diamanka","-","Elche"
