"name","market_value","team"
"Gaizka Toquero","500 mil €","Alavés"
"Deyverson","5,00 mill. €","Alavés"
"Edgar Méndez","2,00 mill. €","Alavés"
"Christian Santos","1,50 mill. €","Alavés"
"Rubén Sobrino","500 mil €","Alavés"
"Manu Barreiro","300 mil €","Alavés"
"Iago Herrerín","3,00 mill. €","Leganés"
"Jon Ander Serantes","1,50 mill. €","Leganés"
"Alberto Brignoli","1,00 mill. €","Leganés"
"Nereo Champagne","400 mil €","Leganés"
"Diego Barrios","-","Leganés"
"Pablo Insua","3,00 mill. €","Leganés"
"Dimitrios Siovas","2,00 mill. €","Leganés"
"Carl Medjani","1,40 mill. €","Leganés"
"Unai Bustinza","1,00 mill. €","Leganés"
"Martín Mantovani","800 mil €","Leganés"
"Álvaro Molina","-","Leganés"
"Diego Rico","2,00 mill. €","Leganés"
"Adrián Marín","1,00 mill. €","Leganés"
"Sergi Segura","-","Leganés"
"Tito","2,50 mill. €","Leganés"
"Víctor Díaz","1,20 mill. €","Leganés"
"Gabriel Pires","4,00 mill. €","Leganés"
"Rubén Pérez","2,50 mill. €","Leganés"
"Unai López","2,00 mill. €","Leganés"
"David Timor","2,00 mill. €","Leganés"
"Erik Morán","1,00 mill. €","Leganés"
"Alberto Martín","800 mil €","Leganés"
"Lluis Sastre","300 mil €","Leganés"
"Iu Ranera","50 mil €","Leganés"
"Álex Mozo","-","Leganés"
"Alexander Szymanowski","5,00 mill. €","Leganés"
"Omar Ramos","1,50 mill. €","Leganés"
"Darwin Machís","1,00 mill. €","Leganés"
"Samu García","2,00 mill. €","Leganés"
"Nabil El Zhar","2,00 mill. €","Leganés"
"Rober Ibáñez","1,50 mill. €","Leganés"
"Toni Dovale","200 mil €","Leganés"
"Sergio Arribas","-","Leganés"
"Alberto Bueno","2,00 mill. €","Leganés"
"Luciano","2,50 mill. €","Leganés"
"Miguel Ángel Guerrero","1,50 mill. €","Leganés"
"Mamadou Koné","500 mil €","Leganés"
"Salvatore Sirigu","4,00 mill. €","Osasuna"
"Nauzet Pérez","600 mil €","Osasuna"
"Mario Fernández","500 mil €","Osasuna"
"Álvaro Fernández","200 mil €","Osasuna"
"Juan Pérez","150 mil €","Osasuna"
"David García","1,80 mill. €","Osasuna"
"Unai García","1,20 mill. €","Osasuna"
"Jhon Mondragón","800 mil €","Osasuna"
"Tano Bonnín","700 mil €","Osasuna"
"Miguel Flaño","400 mil €","Osasuna"
"Nikola Vujadinovic","400 mil €","Osasuna"
"Iván Márquez","250 mil €","Osasuna"
"Juan Rafael Fuentes","1,20 mill. €","Osasuna"
"Carlos Clerc","1,00 mill. €","Osasuna"
"Aitor Buñuel","600 mil €","Osasuna"
"Javier Flaño","300 mil €","Osasuna"
"Oier Sanjurjo","1,80 mill. €","Osasuna"
"Raoul Loé","1,00 mill. €","Osasuna"
"Didier Digard","800 mil €","Osasuna"
"Luis Perea","200 mil €","Osasuna"
"Goran Causic","1,50 mill. €","Osasuna"
"Fran Mérida","1,00 mill. €","Osasuna"
"Fausto Tienza","600 mil €","Osasuna"
"Imanol García","300 mil €","Osasuna"
"Antonio Otegui","300 mil €","Osasuna"
"Roberto Torres","3,00 mill. €","Osasuna"
"Álex Berenguer","6,00 mill. €","Osasuna"
"Miguel de las Cuevas","1,00 mill. €","Osasuna"
"Jaime Romero","600 mil €","Osasuna"
"Javi Álamo","400 mil €","Osasuna"
"Miguel Olavide","400 mil €","Osasuna"
"Kike Barja","350 mil €","Osasuna"
"Aitor Lorea","50 mil €","Osasuna"
"Sergio León","3,50 mill. €","Osasuna"
"Kenan Kodro","3,00 mill. €","Osasuna"
"Oriol Riera","1,50 mill. €","Osasuna"
"Emmanuel Rivière","1,50 mill. €","Osasuna"
