"name","market_value","team"
"Alberto Soro","2,50 mill. €","Granada"
"Rubén Rochina","2,50 mill. €","Granada"
"Dani Raba","900 mil €","Granada"
"Luis Suárez","9,00 mill. €","Granada"
"Matías Arezo","6,00 mill. €","Granada"
"Jorge Molina","1,50 mill. €","Granada"
"Carlos Bacca","1,00 mill. €","Granada"
"Adrián Butzke","300 mil €","Granada"
"Conan Ledesma","6,00 mill. €","Cádiz"
"David Gil","800 mil €","Cádiz"
"Juan Flere","100 mil €","Cádiz"
"Victor Aznar","50 mil €","Cádiz"
"Fali","3,00 mill. €","Cádiz"
"Víctor Chust","2,50 mill. €","Cádiz"
"Marcos Mauro","1,20 mill. €","Cádiz"
"Varazdat Haroyan","1,20 mill. €","Cádiz"
"Juan Cala","900 mil €","Cádiz"
"Luis Hernández","800 mil €","Cádiz"
"Alfonso Espino","6,00 mill. €","Cádiz"
"Santiago Arzamendia","1,80 mill. €","Cádiz"
"Genar Fornés","150 mil €","Cádiz"
"Iza Carcelén","1,50 mill. €","Cádiz"
"Iván Alejo","1,20 mill. €","Cádiz"
"Carlos Akapo","1,20 mill. €","Cádiz"
"Raúl Parra","300 mil €","Cádiz"
"Jens Jönsson","4,00 mill. €","Cádiz"
"Tomás Alarcón","3,00 mill. €","Cádiz"
"José Mari","400 mil €","Cádiz"
"Álex Fernández","6,00 mill. €","Cádiz"
"Rubén Alcaraz","2,50 mill. €","Cádiz"
"Fede San Emeterio","1,50 mill. €","Cádiz"
"Álvaro Bastida","1,00 mill. €","Cádiz"
"Martín Calderón","500 mil €","Cádiz"
"Oussama Idrissi","4,00 mill. €","Cádiz"
"Alberto Perea","1,00 mill. €","Cádiz"
"Salvi Sánchez","2,00 mill. €","Cádiz"
"Álvaro Jiménez","600 mil €","Cádiz"
"Iván Chapela","600 mil €","Cádiz"
"Pedro Benito","300 mil €","Cádiz"
"Choco Lozano","4,00 mill. €","Cádiz"
"Lucas Pérez","2,50 mill. €","Cádiz"
"Rubén Sobrino","2,00 mill. €","Cádiz"
"Álvaro Negredo","1,50 mill. €","Cádiz"
"Florin Andone","1,00 mill. €","Cádiz"
"Milutin Osmajic","700 mil €","Cádiz"
"Edgar Badia","3,00 mill. €","Elche"
"Axel Werner","800 mil €","Elche"
"Kiko Casilla","700 mil €","Elche"
"Lluis Andreu","-","Elche"
"Enzo Roco","2,00 mill. €","Elche"
"Diego González","2,00 mill. €","Elche"
"Pedro Bigas","1,00 mill. €","Elche"
"Josema","800 mil €","Elche"
"Gonzalo Verdú","700 mil €","Elche"
"Sergio Bono","25 mil €","Elche"
"John Donald","-","Elche"
"Johan Mojica","5,00 mill. €","Elche"
"Lucas Olaza","2,50 mill. €","Elche"
"Diego Bri","-","Elche"
"Helibelton Palacios","1,20 mill. €","Elche"
"Antonio Barragán","600 mil €","Elche"
"Carles Marco","-","Elche"
"Omar Mascarell","4,00 mill. €","Elche"
"Gerard Gumbau","3,00 mill. €","Elche"
"Iván Marcone","2,00 mill. €","Elche"
"Raúl Guti","4,00 mill. €","Elche"
"Kike Pérez","1,50 mill. €","Elche"
"César Moreno","200 mil €","Elche"
"Jony Álamo","50 mil €","Elche"
"Pablo Piatti","1,00 mill. €","Elche"
"Javier Pastore","900 mil €","Elche"
"Pere Milla","3,00 mill. €","Elche"
"Tete Morente","3,00 mill. €","Elche"
"Fidel","2,00 mill. €","Elche"
"Josan","1,00 mill. €","Elche"
"Lucas Boyé","15,00 mill. €","Elche"
"Ezequiel Ponce","5,00 mill. €","Elche"
"Darío Benedetto","3,00 mill. €","Elche"
"Lucas Pérez","2,50 mill. €","Elche"
"Guido Carrillo","1,50 mill. €","Elche"
"Cheikh Diamanka","-","Elche"
"Joselu Friaza","-","Elche"
"Diego López","500 mil €","Espanyol"
"Joan García","400 mil €","Espanyol"
"Oier Olazábal","300 mil €","Espanyol"
"Leandro Cabrera","4,00 mill. €","Espanyol"
"Sergi Gómez","3,00 mill. €","Espanyol"
"Fernando Calero","1,80 mill. €","Espanyol"
"David López","1,80 mill. €","Espanyol"
"Álvaro García","200 mil €","Espanyol"
"Alejandro Pérez","200 mil €","Espanyol"
"Lluís Recasens","150 mil €","Espanyol"
"Adrià Pedrosa","9,00 mill. €","Espanyol"
"Dídac Vilà","600 mil €","Espanyol"
"Óscar Gil","3,00 mill. €","Espanyol"
"Víctor Gómez","2,50 mill. €","Espanyol"
"Miguel Llambrich","800 mil €","Espanyol"
"Rubén Sánchez","250 mil €","Espanyol"
"Sergi Darder","14,00 mill. €","Espanyol"
"Yangel Herrera","14,00 mill. €","Espanyol"
"Manu Morlanes","5,00 mill. €","Espanyol"
"Tonny Vilhena","5,00 mill. €","Espanyol"
"Keidi Bare","4,00 mill. €","Espanyol"
"Fran Mérida","900 mil €","Espanyol"
"Roger Martínez","300 mil €","Espanyol"
"Dani Villahermosa","250 mil €","Espanyol"
"Gori Gracia","150 mil €","Espanyol"
"Nico Melamed","7,50 mill. €","Espanyol"
"Óscar Melendo","3,00 mill. €","Espanyol"
"Javi Puado","8,00 mill. €","Espanyol"
"Álvaro Vadillo","800 mil €","Espanyol"
"Adrián Embarba","4,00 mill. €","Espanyol"
"Lei Wu","2,50 mill. €","Espanyol"
"Aleix Vidal","2,00 mill. €","Espanyol"
"Jofre Carreras","100 mil €","Espanyol"
"Luca Koleosho","-","Espanyol"
"Raúl de Tomás","25,00 mill. €","Espanyol"
"Loren Morón","4,00 mill. €","Espanyol"
"Landry Dimata","2,20 mill. €","Espanyol"
"Max Svensson","400 mil €","Espanyol"
"Sergio Rico","4,00 mill. €","Mallorca"
"Dominik Greif","2,00 mill. €","Mallorca"
"Leo Román","300 mil €","Mallorca"
"Manolo Reina","200 mil €","Mallorca"
"Pere García","-","Mallorca"
"Ferran Quetglás","-","Mallorca"
"Martin Valjent","4,00 mill. €","Mallorca"
"Antonio Raíllo","2,00 mill. €","Mallorca"
"Franco Russo","1,20 mill. €","Mallorca"
"Aleksandar Sedlar","500 mil €","Mallorca"
"Josep Gayá","-","Mallorca"
"Brian Oliván","2,50 mill. €","Mallorca"
"Jaume Costa","1,20 mill. €","Mallorca"
"Marc Carmona","-","Mallorca"
"Marcos Fernández","-","Mallorca"
"Pablo Maffeo","5,00 mill. €","Mallorca"
"Joan Sastre","1,80 mill. €","Mallorca"
"Giovanni González","1,50 mill. €","Mallorca"
"Rodrigo Battaglia","1,80 mill. €","Mallorca"
"Iddrisu Baba","3,50 mill. €","Mallorca"
"Iñigo Ruiz de Galarreta","1,80 mill. €","Mallorca"
"Antonio Sánchez","1,50 mill. €","Mallorca"
"Aleix Febas","1,00 mill. €","Mallorca"
"Clément Grenier","1,00 mill. €","Mallorca"
"Salva Sevilla","300 mil €","Mallorca"
"Thomas Giaquinto","150 mil €","Mallorca"
"Kang-in Lee","6,00 mill. €","Mallorca"
"Dani Rodríguez","1,20 mill. €","Mallorca"
"Lago Júnior","1,20 mill. €","Mallorca"
"Javi Llabrés","-","Mallorca"
"Takefusa Kubo","7,50 mill. €","Mallorca"
"Víctor Mollejo","3,00 mill. €","Mallorca"
"Amath Ndiaye","2,00 mill. €","Mallorca"
"Jordi Mboula","1,50 mill. €","Mallorca"
"Miguelito","-","Mallorca"
"Vedat Muriqi","7,00 mill. €","Mallorca"
"Fer Niño","3,00 mill. €","Mallorca"
"Ángel Rodríguez","2,00 mill. €","Mallorca"
"Abdón Prats","1,50 mill. €","Mallorca"
"Matthew Hoppe","1,00 mill. €","Mallorca"
"Pablo Gálvez","-","Mallorca"
"Stole Dimitrievski","3,00 mill. €","Rayo Vallecano"
"Luca Zidane","2,00 mill. €","Rayo Vallecano"
"Iván Arboleda","1,80 mill. €","Rayo Vallecano"
"Miguel Ángel Morro","600 mil €","Rayo Vallecano"
"Adrián Quintela","-","Rayo Vallecano"
"Alejandro Catena","4,00 mill. €","Rayo Vallecano"
"Nikola Maras","1,20 mill. €","Rayo Vallecano"
"Esteban Saveljich","800 mil €","Rayo Vallecano"
"Jorge Moreno","500 mil €","Rayo Vallecano"
"Sergio Gimeno","-","Rayo Vallecano"
"Iker Recio","-","Rayo Vallecano"
"Fran García","7,50 mill. €","Rayo Vallecano"
"Kévin Rodrigues","1,80 mill. €","Rayo Vallecano"
"Iván Balliu","2,00 mill. €","Rayo Vallecano"
"Mario Hernández","800 mil €","Rayo Vallecano"
"Mario Suárez","300 mil €","Rayo Vallecano"
"Santi Comesaña","4,00 mill. €","Rayo Vallecano"
"Unai López","4,00 mill. €","Rayo Vallecano"
"Óscar Valentín","3,00 mill. €","Rayo Vallecano"
"Pathé Ciss","2,00 mill. €","Rayo Vallecano"
"Manu Navarro","-","Rayo Vallecano"
"Randy Nteka","4,00 mill. €","Rayo Vallecano"
"Óscar Trejo","3,00 mill. €","Rayo Vallecano"
"José Pozo","1,20 mill. €","Rayo Vallecano"
"Álvaro García","6,00 mill. €","Rayo Vallecano"
"Martín Merquelanz","1,50 mill. €","Rayo Vallecano"
"Bebé","800 mil €","Rayo Vallecano"
"Álvaro Aguirre","-","Rayo Vallecano"
"Vere","-","Rayo Vallecano"
"Andrés Martín","1,20 mill. €","Rayo Vallecano"
"Isi Palazón","3,00 mill. €","Rayo Vallecano"
"Sergi Guardiola","3,00 mill. €","Rayo Vallecano"
"Radamel Falcao","2,00 mill. €","Rayo Vallecano"
"Mamadou Sylla","1,20 mill. €","Rayo Vallecano"
"Yacine Qasmi","600 mil €","Rayo Vallecano"
"Sergio Moreno","400 mil €","Rayo Vallecano"
