"name","market_value","team"
"Carlos García","3,40 mill. €","Almería"
"Rubén Pulido","2,00 mill. €","Almería"
"Santiago Acasiete","1,80 mill. €","Almería"
"Mané","3,80 mill. €","Almería"
"Guilherme Santos","1,20 mill. €","Almería"
"Domingo Cisma","300 mil €","Almería"
"Bruno Saltor","2,40 mill. €","Almería"
"Juanma Ortiz","2,40 mill. €","Almería"
"Aitor López Rekarte","1,40 mill. €","Almería"
"Felipe Melo","5,00 mill. €","Almería"
"Juanito","3,20 mill. €","Almería"
"Miguel Ángel Corona","3,40 mill. €","Almería"
"Iriney","1,40 mill. €","Almería"
"José Luis Cabrera","500 mil €","Almería"
"Julio dos Santos","400 mil €","Almería"
"Fernando Soriano","2,20 mill. €","Almería"
"Mathías Vidangossy","500 mil €","Almería"
"Albert Crusat","3,60 mill. €","Almería"
"José Ortiz","2,20 mill. €","Almería"
"Álvaro Negredo","3,80 mill. €","Almería"
"Kalu Uche","3,20 mill. €","Almería"
"Natalio","800 mil €","Almería"
"Veljko Paunovic","800 mil €","Almería"
"Antonio Notario","2,40 mill. €","Real Murcia"
"Fabián Carini","2,20 mill. €","Real Murcia"
"Alberto García","300 mil €","Real Murcia"
"César Arzo","4,20 mill. €","Real Murcia"
"Álvaro Mejía","2,20 mill. €","Real Murcia"
"Ochoa","900 mil €","Real Murcia"
"Ibán Cuadrado","600 mil €","Real Murcia"
"Paco Peña","1,80 mill. €","Real Murcia"
"Alejandro Marañón","200 mil €","Real Murcia"
"Curro Torres","2,00 mill. €","Real Murcia"
"David de Coz","1,20 mill. €","Real Murcia"
"Stéphane Pignol","600 mil €","Real Murcia"
"Juan Pedro Pina","100 mil €","Real Murcia"
"Pablo García","4,00 mill. €","Real Murcia"
"José María Movilla","2,40 mill. €","Real Murcia"
"Rosinei","800 mil €","Real Murcia"
"Abderrahman Kabous","400 mil €","Real Murcia"
"Bruno Herrero","1,00 mill. €","Real Murcia"
"Abel Gómez","900 mil €","Real Murcia"
"Richi","900 mil €","Real Murcia"
"Paco Gallardo","1,80 mill. €","Real Murcia"
"Quique de Lucas","3,40 mill. €","Real Murcia"
"Mario Regueiro","3,20 mill. €","Real Murcia"
"Jofre Mateu","700 mil €","Real Murcia"
"Dani Aquino","500 mil €","Real Murcia"
"Fernando Baiano","5,00 mill. €","Real Murcia"
"Henok Goitom","3,20 mill. €","Real Murcia"
"Iván Alonso","2,20 mill. €","Real Murcia"
"Iñigo Vélez","1,00 mill. €","Real Murcia"
