"name","market_value","team"
"Marcos Senna","1,75 mill. €","Villarreal"
"Josico","800 mil €","Villarreal"
"Bruno Soriano","50 mil €","Villarreal"
"Marquitos","50 mil €","Villarreal"
"Robert Pirès","9,00 mill. €","Villarreal"
"Juan Román Riquelme","17,50 mill. €","Villarreal"
"Matías Fernández","11,00 mill. €","Villarreal"
"Cani","11,00 mill. €","Villarreal"
"Diego Forlán","9,00 mill. €","Villarreal"
"Nihat Kahveci","8,00 mill. €","Villarreal"
"Jon Dahl Tomasson","4,50 mill. €","Villarreal"
"José Mari","3,50 mill. €","Villarreal"
"Guillermo Franco","2,50 mill. €","Villarreal"
"Jonathan Pereira","-","Villarreal"
"César Sánchez","2,50 mill. €","Real Zaragoza"
"Miguel Martínez","250 mil €","Real Zaragoza"
"Gabriel Milito","20,00 mill. €","Real Zaragoza"
"Gerard Piqué","4,00 mill. €","Real Zaragoza"
"Sergio Fernández","4,00 mill. €","Real Zaragoza"
"Chus Herrero","800 mil €","Real Zaragoza"
"César Jiménez","450 mil €","Real Zaragoza"
"Juanfran","5,00 mill. €","Real Zaragoza"
"Gustavo Nery","1,50 mill. €","Real Zaragoza"
"Agustín Aranzabal","-","Real Zaragoza"
"Carlos Diogo","6,00 mill. €","Real Zaragoza"
"Carlos Cuartero","750 mil €","Real Zaragoza"
"Alberto Zapater","6,00 mill. €","Real Zaragoza"
"Albert Celades","4,50 mill. €","Real Zaragoza"
"José María Movilla","2,50 mill. €","Real Zaragoza"
"Leonardo Ponzio","1,75 mill. €","Real Zaragoza"
"Antonio Longás","500 mil €","Real Zaragoza"
"Eneko Fernández","-","Real Zaragoza"
"Pablo Aimar","16,50 mill. €","Real Zaragoza"
"Andrés D'Alessandro","7,50 mill. €","Real Zaragoza"
"Óscar González","2,50 mill. €","Real Zaragoza"
"Carmelo","250 mil €","Real Zaragoza"
"Ángel Lafita","1,50 mill. €","Real Zaragoza"
"Diego Milito","20,00 mill. €","Real Zaragoza"
"Ewerthon","10,00 mill. €","Real Zaragoza"
"Sergio García","2,50 mill. €","Real Zaragoza"
