"name","market_value","team"
"Ivan Cavaleiro","3,50 mill. €","RC Deportivo"
"Isaac Cuenca","3,00 mill. €","RC Deportivo"
"Hélder Costa","1,50 mill. €","RC Deportivo"
"Diogo Salomão","800 mil €","RC Deportivo"
"Lucas Pérez","2,50 mill. €","RC Deportivo"
"Oriol Riera","2,50 mill. €","RC Deportivo"
"Hélder Postiga","1,50 mill. €","RC Deportivo"
"Toché","1,00 mill. €","RC Deportivo"
"Juan Carlos","500 mil €","Córdoba"
"Mikel Saizar","400 mil €","Córdoba"
"Aleksandar Pantic","2,50 mill. €","Córdoba"
"Deivid","2,00 mill. €","Córdoba"
"Iñigo López","1,50 mill. €","Córdoba"
"José Crespo","800 mil €","Córdoba"
"Iago Bouzón","800 mil €","Córdoba"
"Jonathan Bijimine","-","Córdoba"
"Fran Serrano","-","Córdoba"
"Edimar","600 mil €","Córdoba"
"Dani Pinillos","300 mil €","Córdoba"
"Adrián Gunino","800 mil €","Córdoba"
"Edu Campabadal","600 mil €","Córdoba"
"Rene Krhin","2,50 mill. €","Córdoba"
"Bruno Zuculini","2,00 mill. €","Córdoba"
"Fausto Rossi","3,00 mill. €","Córdoba"
"Abel Gómez","1,50 mill. €","Córdoba"
"Patrick Ekeng","800 mil €","Córdoba"
"Luso Delgado","800 mil €","Córdoba"
"Carlos Caballero","700 mil €","Córdoba"
"Aritz López Garai","300 mil €","Córdoba"
"Borja García","1,50 mill. €","Córdoba"
"José Carlos","1,00 mill. €","Córdoba"
"Fede Vico","1,00 mill. €","Córdoba"
"Bebé","3,00 mill. €","Córdoba"
"Héldon","2,50 mill. €","Córdoba"
"Fidel","2,50 mill. €","Córdoba"
"Ryder Matos","2,50 mill. €","Córdoba"
"José Fran","-","Córdoba"
"Sergio García","-","Córdoba"
"Fede Cartabia","5,00 mill. €","Córdoba"
"José María López Silva","1,00 mill. €","Córdoba"
"Nabil Ghilas","3,50 mill. €","Córdoba"
"Mike Havenaar","2,00 mill. €","Córdoba"
"Florin Andone","2,00 mill. €","Córdoba"
"Xisco","1,00 mill. €","Córdoba"
